primitive_instance,display_name,count,time,eval_direct
"/phylanx/access-variable$84$Y/9$91$17","access-variable/Y(91, 17)",1,5092,1
"/phylanx/access-variable$85$sys_argv/10$95$8","access-variable/sys_argv(95, 8)",1,14372,1
"/phylanx/access-variable$86$sys_argv/10$100$16","access-variable/sys_argv(100, 16)",1,14078,1
"/phylanx/access-variable$9$num_items/9$39$40","access-variable/num_items(39, 40)",1,3440,1
"/phylanx/apply$0/10$100$5","apply(100, 5)",1,471864264,-1
"/phylanx/block$0/9$28$5","block(28, 5)",1,471499219,-1
"/phylanx/block$1/9$57$13","block(57, 13)",1,266469828,-1
"/phylanx/block$2/9$58$23","block(58, 23)",0,0,-1
"/phylanx/block$3/9$65$21","block(65, 21)",10,31828052,0
"/phylanx/block$4/9$78$21","block(78, 21)",100,218480500,0
"/phylanx/block$5/10$96$5","block(96, 5)",0,0,-1
"/phylanx/call-function$0$read_r/9$29$25","call-function/read_r(29, 25)",1,198434719,-1
"/phylanx/constant$0/9$34$24","constant(34, 24)",1,227920,-1
"/phylanx/constant$1/9$35$24","constant(35, 24)",1,174204,-1
"/phylanx/constant$2/9$37$21","constant(37, 21)",1,250645,-1
"/phylanx/constant$3/9$38$21","constant(38, 21)",1,217470,-1
"/phylanx/constant$4/9$39$21","constant(39, 21)",1,118024,-1
"/phylanx/constant$5/9$40$21","constant(40, 21)",1,155227,-1
"/phylanx/constant$6/9$52$21","constant(52, 21)",1,180234,-1
"/phylanx/constant$7/9$53$21","constant(53, 21)",1,168875,-1
"/phylanx/constant$8/9$54$19","constant(54, 19)",1,229492,-1
"/phylanx/constant$9/9$55$19","constant(55, 19)",1,134561,-1
"/phylanx/cout$0/9$58$29","cout(58, 29)",0,0,-1
"/phylanx/cout$1/9$59$27","cout(59, 27)",0,0,-1
"/phylanx/cout$2/9$60$27","cout(60, 27)",0,0,-1
"/phylanx/cout$3/10$97$9","cout(97, 9)",0,0,-1
"/phylanx/cout$4/10$98$9","cout(98, 9)",0,0,-1
"/phylanx/define-variable$1$read_r/8$21$8","define-variable/read_r(21, 8)",1,198586403,-1
"/phylanx/define-variable$10$p_u/9$39$16","define-variable/p_u(39, 16)",1,229916,-1
"/phylanx/define-variable$11$p_i/9$40$16","define-variable/p_i(40, 16)",1,318126,-1
"/phylanx/define-variable$12$X/9$43$16","define-variable/X(43, 16)",1,391106,-1
"/phylanx/define-variable$13$Y/9$44$16","define-variable/Y(44, 16)",1,141929,-1
"/phylanx/define-variable$14$I_f/9$45$16","define-variable/I_f(45, 16)",1,247804,-1
"/phylanx/define-variable$15$I_i/9$46$16","define-variable/I_i(46, 16)",1,171097,-1
"/phylanx/define-variable$16$I_u/9$47$16","define-variable/I_u(47, 16)",1,19916,-1
"/phylanx/define-variable$17$k/9$48$16","define-variable/k(48, 16)",1,19577,-1
